method,sequence,frame,view,projection_ssim,projection_lpips
repkpu_pu1k_4x_selected10,OrangeKettlebell,0070,z_neg,0.7745154965762935,0.22943007946014404
snowflakenet_pu_4x_selected10,OrangeKettlebell,0070,x_pos,0.5221838080450623,0.5176128149032593
snowflakenet_pu_4x_selected10,OrangeKettlebell,0070,x_neg,0.5299544613940631,0.525627613067627
snowflakenet_pu_4x_selected10,OrangeKettlebell,0070,y_pos,0.712974640116134,0.34309762716293335
snowflakenet_pu_4x_selected10,OrangeKettlebell,0070,y_neg,0.6946210191909131,0.3646816611289978
snowflakenet_pu_4x_selected10,OrangeKettlebell,0070,z_pos,0.774387493435555,0.22787176072597504
snowflakenet_pu_4x_selected10,OrangeKettlebell,0070,z_neg,0.7737879229311365,0.22404350340366364
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0070,x_pos,0.5226626457662965,0.5152661800384521
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0070,x_neg,0.5296327579116501,0.5166712403297424
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0070,y_pos,0.7134528046037475,0.33424046635627747
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0070,y_neg,0.6948519017288959,0.358758807182312
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0070,z_pos,0.7734690165040289,0.22902832925319672
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0070,z_neg,0.773196166794173,0.22487547993659973
spu_pointnet_4x_selected10,OrangeKettlebell,0070,x_pos,0.5120456110119193,0.5659196376800537
spu_pointnet_4x_selected10,OrangeKettlebell,0070,x_neg,0.5193143624335869,0.5688146352767944
spu_pointnet_4x_selected10,OrangeKettlebell,0070,y_pos,0.7098802032519839,0.34543144702911377
spu_pointnet_4x_selected10,OrangeKettlebell,0070,y_neg,0.6925257616525228,0.3726794719696045
spu_pointnet_4x_selected10,OrangeKettlebell,0070,z_pos,0.7712528619030836,0.23582901060581207
spu_pointnet_4x_selected10,OrangeKettlebell,0070,z_neg,0.771583416822924,0.23109163343906403
cg_baseline,OrangeKettlebell,0080,x_pos,0.49595603128632093,0.6303107142448425
cg_baseline,OrangeKettlebell,0080,x_neg,0.5019526145392189,0.6401499509811401
cg_baseline,OrangeKettlebell,0080,y_pos,0.5126825301877129,0.6067860722541809
cg_baseline,OrangeKettlebell,0080,y_neg,0.5057523088504924,0.6091547012329102
cg_baseline,OrangeKettlebell,0080,z_pos,0.7374081933150572,0.2807105481624603
cg_baseline,OrangeKettlebell,0080,z_neg,0.7434897817116483,0.28065967559814453
