method,sequence,frame,view,projection_ssim,projection_lpips
score_denoise_selected10,OrangeKettlebell,0060,x_pos,0.6044694726630265,0.4891194701194763
score_denoise_selected10,OrangeKettlebell,0060,x_neg,0.6181506161981921,0.4897432327270508
score_denoise_selected10,OrangeKettlebell,0060,y_pos,0.6932344150066173,0.3979890048503876
score_denoise_selected10,OrangeKettlebell,0060,y_neg,0.6860882879632276,0.40585339069366455
score_denoise_selected10,OrangeKettlebell,0060,z_pos,0.737861668836476,0.3355877697467804
score_denoise_selected10,OrangeKettlebell,0060,z_neg,0.7434018584690549,0.33195433020591736
pointcleannet_selected10,OrangeKettlebell,0060,x_pos,0.5555820773581939,0.5769931674003601
pointcleannet_selected10,OrangeKettlebell,0060,x_neg,0.5688181726412643,0.5787683725357056
pointcleannet_selected10,OrangeKettlebell,0060,y_pos,0.6591149607061256,0.48222804069519043
pointcleannet_selected10,OrangeKettlebell,0060,y_neg,0.6533510674056928,0.48825106024742126
pointcleannet_selected10,OrangeKettlebell,0060,z_pos,0.7301348765100476,0.35547512769699097
pointcleannet_selected10,OrangeKettlebell,0060,z_neg,0.7348951542823539,0.3537897765636444
upsample_clean_ounet_selected10,OrangeKettlebell,0060,x_pos,0.49881132534334105,0.7073279619216919
upsample_clean_ounet_selected10,OrangeKettlebell,0060,x_neg,0.5000321603975065,0.7175677418708801
upsample_clean_ounet_selected10,OrangeKettlebell,0060,y_pos,0.5905919742344534,0.624133825302124
upsample_clean_ounet_selected10,OrangeKettlebell,0060,y_neg,0.5856375478240511,0.6272691488265991
upsample_clean_ounet_selected10,OrangeKettlebell,0060,z_pos,0.6893078450688167,0.5023248195648193
upsample_clean_ounet_selected10,OrangeKettlebell,0060,z_neg,0.6889977328261511,0.4993409514427185
cg_baseline,OrangeKettlebell,0070,x_pos,0.4865297926070704,0.6476198434829712
cg_baseline,OrangeKettlebell,0070,x_neg,0.4952956608158306,0.6447771787643433
cg_baseline,OrangeKettlebell,0070,y_pos,0.6897664903830233,0.38428357243537903
cg_baseline,OrangeKettlebell,0070,y_neg,0.6781057643399934,0.4127063751220703
cg_baseline,OrangeKettlebell,0070,z_pos,0.7647543338252047,0.25215303897857666
cg_baseline,OrangeKettlebell,0070,z_neg,0.7664123224612106,0.25053271651268005
gqenet_selected10,OrangeKettlebell,0070,x_pos,0.4875421325627713,0.6458034515380859
gqenet_selected10,OrangeKettlebell,0070,x_neg,0.4964002060308062,0.6429265737533569
gqenet_selected10,OrangeKettlebell,0070,y_pos,0.6905091175604996,0.38392212986946106
gqenet_selected10,OrangeKettlebell,0070,y_neg,0.6786393437601039,0.4117403030395508
gqenet_selected10,OrangeKettlebell,0070,z_pos,0.7659600000780374,0.25133025646209717
gqenet_selected10,OrangeKettlebell,0070,z_neg,0.7675384728630444,0.2503163814544678
mag_selected10,OrangeKettlebell,0070,x_pos,0.49106424829349643,0.6365923881530762
mag_selected10,OrangeKettlebell,0070,x_neg,0.4985420394974016,0.6386572122573853
mag_selected10,OrangeKettlebell,0070,y_pos,0.6779106126142254,0.3956265449523926
mag_selected10,OrangeKettlebell,0070,y_neg,0.664746159208478,0.42492732405662537
mag_selected10,OrangeKettlebell,0070,z_pos,0.7541502238404671,0.2670624256134033
